timestamp,cpu_requests_compose-post-service,mem_requests_compose-post-service,cpu_usage_compose-post-service,mem_usage_compose-post-service,cpu_requests_home-timeline-redis,mem_requests_home-timeline-redis,cpu_usage_home-timeline-redis,mem_usage_home-timeline-redis,cpu_requests_home-timeline-service,mem_requests_home-timeline-service,cpu_usage_home-timeline-service,mem_usage_home-timeline-service,cpu_requests_jaeger,mem_requests_jaeger,cpu_usage_jaeger,mem_usage_jaeger,cpu_requests_media-frontend,mem_requests_media-frontend,cpu_usage_media-frontend,mem_usage_media-frontend,cpu_requests_media-memcached,mem_requests_media-memcached,cpu_usage_media-memcached,mem_usage_media-memcached,cpu_requests_media-mongodb,mem_requests_media-mongodb,cpu_usage_media-mongodb,mem_usage_media-mongodb,cpu_requests_media-service,mem_requests_media-service,cpu_usage_media-service,mem_usage_media-service,cpu_requests_nginx-thrift,mem_requests_nginx-thrift,cpu_usage_nginx-thrift,mem_usage_nginx-thrift,cpu_requests_post-storage-memcached,mem_requests_post-storage-memcached,cpu_usage_post-storage-memcached,mem_usage_post-storage-memcached,cpu_requests_post-storage-mongodb,mem_requests_post-storage-mongodb,cpu_usage_post-storage-mongodb,mem_usage_post-storage-mongodb,cpu_requests_post-storage-service,mem_requests_post-storage-service,cpu_usage_post-storage-service,mem_usage_post-storage-service,cpu_requests_social-graph-mongodb,mem_requests_social-graph-mongodb,cpu_usage_social-graph-mongodb,mem_usage_social-graph-mongodb,cpu_requests_social-graph-redis,mem_requests_social-graph-redis,cpu_usage_social-graph-redis,mem_usage_social-graph-redis,cpu_requests_social-graph-service,mem_requests_social-graph-service,cpu_usage_social-graph-service,mem_usage_social-graph-service,cpu_requests_text-service,mem_requests_text-service,cpu_usage_text-service,mem_usage_text-service,cpu_requests_unique-id-service,mem_requests_unique-id-service,cpu_usage_unique-id-service,mem_usage_unique-id-service,cpu_requests_url-shorten-memcached,mem_requests_url-shorten-memcached,cpu_usage_url-shorten-memcached,mem_usage_url-shorten-memcached,cpu_requests_url-shorten-mongodb,mem_requests_url-shorten-mongodb,cpu_usage_url-shorten-mongodb,mem_usage_url-shorten-mongodb,cpu_requests_url-shorten-service,mem_requests_url-shorten-service,cpu_usage_url-shorten-service,mem_usage_url-shorten-service,cpu_requests_user-memcached,mem_requests_user-memcached,cpu_usage_user-memcached,mem_usage_user-memcached,cpu_requests_user-mention-service,mem_requests_user-mention-service,cpu_usage_user-mention-service,mem_usage_user-mention-service,cpu_requests_user-mongodb,mem_requests_user-mongodb,cpu_usage_user-mongodb,mem_usage_user-mongodb,cpu_requests_user-service,mem_requests_user-service,cpu_usage_user-service,mem_usage_user-service,cpu_requests_user-timeline-mongodb,mem_requests_user-timeline-mongodb,cpu_usage_user-timeline-mongodb,mem_usage_user-timeline-mongodb,cpu_requests_user-timeline-redis,mem_requests_user-timeline-redis,cpu_usage_user-timeline-redis,mem_usage_user-timeline-redis,cpu_requests_user-timeline-service,mem_requests_user-timeline-service,cpu_usage_user-timeline-service,mem_usage_user-timeline-service,user-service-latency_user-service,media-service-latency_media-service,compose-post-service-latency_compose-post-service,text-service-latency_text-service,unique-id-service-latency_unique-id-service,url-shorten-service-latency_url-shorten-service,user-mention-service-latency_user-mention-service,social-graph-service-latency_social-graph-service,home-timeline-service-read-latency_home-timeline-service,home-timeline-service-write-latency_home-timeline-service,post-storage-service-read-latency_post-storage-service,post-storage-service-write-latency_post-storage-service,user-timeline-service-read-latency_user-timeline-service,user-timeline-service-write-latency_user-timeline-service,user-service-cpu_user-service,media-service-cpu_media-service,compose-post-service-cpu_compose-post-service,text-service-cpu_text-service,unique-id-service-cpu_unique-id-service,url-shorten-service-cpu_url-shorten-service,user-mention-service-cpu_user-mention-service,social-graph-service-cpu_social-graph-service,home-timeline-service-cpu_home-timeline-service,post-storage-service-cpu_post-storage-service,user-timeline-service-cpu_user-timeline-service,user-service-memory_user-service,media-service-memory_media-service,compose-post-service-memory_compose-post-service,text-service-memory_text-service,unique-id-service-memory_unique-id-service,url-shorten-service-memory_url-shorten-service,user-mention-service-memory_user-mention-service,social-graph-service-memory_social-graph-service,home-timeline-service-memory_home-timeline-service,post-storage-service-memory_post-storage-service,user-timeline-service-memory_user-timeline-service,user-service-workload_user-service,media-service-workload_media-service,compose-post-service-workload_compose-post-service,text-service-workload_text-service,unique-id-service-workload_unique-id-service,url-shorten-service-workload_url-shorten-service,user-mention-service-workload_user-mention-service,social-graph-service-workload_social-graph-service,home-timeline-service-read-workload_home-timeline-service,home-timeline-service-write-workload_home-timeline-service,post-storage-service-workload_post-storage-service,user-timeline-service-read-workload_user-timeline-service,user-timeline-service-write-workload_user-timeline-service
2025-04-21 03:30:40,90m,128Mi,4m,24Mi,100m,128Mi,1m,5Mi,90m,128Mi,4m,29Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,82Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,11Mi,100m,128Mi,3m,119Mi,100m,128Mi,3m,10Mi,100m,128Mi,3m,89Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,122Mi,100m,128Mi,2m,5Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,88Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,90m,128Mi,3m,28Mi,0.0,0.0,131.3235294117645,5.257812500000004,0.0,3.9101307189542482,4.308091286307054,3.5392561983471067,4.719328703703705,4.411036036036035,7.0,0.4802631578947408,5.847826086956517,3.5347826086956466,0.0011791765259336732,0.001110812651863087,0.0009683166666666666,0.002422584697036708,0.0011012560756781247,0.0017657568607804045,0.00199377540434361,0.001715682788051208,0.0006167903668980414,0.0026893284105052855,0.00040152857730926854,4740365.47368421,3188053.3333333335,3631786.6666666665,5051801.600000001,3081167.238095239,5199774.476190477,4839219.2,5226268.444444444,5343232.0,10527151.157894736,5805056.0,1.8127090301003344,2.3645484949832776,2.0668896321070234,2.3645484949832776,2.3846153846153846,2.391304347826087,2.3645484949832776,2.3846153846153846,7.006688963210702,2.311036789297659,10.150501672240802,1.8528428093645484,2.3478260869565215
2025-04-21 03:31:55,140m,128Mi,4m,21Mi,100m,128Mi,1m,6Mi,ERROR,ERROR,ERROR,ERROR,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,82Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,11Mi,100m,128Mi,3m,120Mi,100m,128Mi,3m,10Mi,100m,128Mi,3m,89Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,124Mi,100m,128Mi,2m,5Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,90Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,98Mi,100m,128Mi,1m,6Mi,ERROR,ERROR,ERROR,ERROR,0.0,0.0,139.56250000000006,6.129032258064504,0.0,3.992537313432834,4.303797468354429,3.4782608695652146,5.546874999999995,4.449275362318837,7.142857142857142,0.1428571428571331,6.531249999999994,3.5811403508771895,0.0011809373805122228,0.0011061291071064465,0.0009683166666666666,0.0024503496302057423,0.001107153725948797,0.0017590773768119984,0.0019956232747993688,0.0017254787791528621,0.0008508480000000001,0.0027000955884091396,0.00121878,4738640.842105263,3178496.0,3631786.6666666665,5085076.210526316,3072186.1818181816,5203148.8,4831436.8,5224986.947368421,4122331.4285714286,10560921.600000001,5548441.600000001,1.6923076923076923,2.361204013377926,2.25752508361204,2.361204013377926,2.361204013377926,2.361204013377926,2.3377926421404682,2.3377926421404682,6.702341137123746,2.25752508361204,9.869565217391305,1.6923076923076923,2.274247491638796
2025-04-21 03:33:08,110m,128Mi,4m,22Mi,100m,128Mi,1m,6Mi,70m,128Mi,4m,21Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,82Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,11Mi,100m,128Mi,3m,120Mi,100m,128Mi,3m,10Mi,100m,128Mi,3m,91Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,125Mi,100m,128Mi,2m,5Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,90Mi,100m,128Mi,1m,5Mi,100m,128Mi,4m,99Mi,100m,128Mi,1m,6Mi,70m,128Mi,3m,23Mi,0.0,0.0,103.28124999999972,5.409090909090919,0.0,4.036184210526319,4.376383763837637,3.6372180451127782,38.043478260869385,4.799356223175965,6.892857142857141,0.6341463414634265,8.07812499999999,4.021653543307087,0.0011706631041143872,0.001098224098439796,0.0009683166666666666,0.0024572238404181857,0.0010925999622981386,0.0017499167333980556,0.0019803203193706023,0.0017593946457582841,0.0009223554464240027,0.0027632575052854136,0.00121878,4726784.0,3171474.285714286,3631786.6666666665,5065027.368421053,3061760.0,5202534.400000001,4831986.526315789,5225062.4,4122331.4285714286,10693632.0,5548441.600000001,1.826086956521739,2.4615384615384617,2.2675585284280935,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,2.4615384615384617,7.327759197324415,2.3979933110367893,10.327759197324415,1.8494983277591972,2.4214046822742477
2025-04-21 03:34:22,110m,128Mi,6m,21Mi,100m,128Mi,1m,6Mi,110m,128Mi,5m,30Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,84Mi,100m,128Mi,1m,3Mi,100m,128Mi,7m,49Mi,100m,128Mi,0m,11Mi,100m,128Mi,4m,121Mi,100m,128Mi,4m,10Mi,100m,128Mi,3m,91Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,4m,126Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,3m,5Mi,100m,128Mi,3m,90Mi,100m,128Mi,1m,5Mi,100m,128Mi,5m,99Mi,100m,128Mi,1m,6Mi,60m,128Mi,4m,26Mi,0.0,0.0,245.31954887218023,4.91806908768822,0.0,3.7534403669724754,4.281764705882353,3.342032967032962,8.726189171834932,4.600746268656714,4.982905982905982,0.0,81.7047139486392,4.645847814080656,0.00132520597633647,0.0012188235793224869,0.0016153518518518518,0.003444528148813491,0.0012266548487351438,0.0023000550034835564,0.0026821845646103105,0.002152897479735018,0.0015905439068582196,0.003746115725100663,0.0016092178900312063,4735180.8,3183820.8,4358144.0,5120431.157894737,3065036.8000000003,5225418.105263157,4846214.736842106,5254090.105263158,4763648.0,10819993.6,7049898.666666667,3.023411371237458,4.25752508361204,3.9364548494983276,4.25752508361204,4.25752508361204,4.214046822742475,4.250836120401337,4.25752508361204,12.765886287625419,4.190635451505017,16.775919732441473,3.023411371237458,4.230769230769231
2025-04-21 03:35:36,170m,128Mi,9m,24Mi,100m,128Mi,2m,6Mi,170m,128Mi,7m,25Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,84Mi,100m,128Mi,1m,3Mi,100m,128Mi,10m,50Mi,100m,128Mi,0m,11Mi,100m,128Mi,4m,122Mi,100m,128Mi,5m,10Mi,100m,128Mi,4m,91Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,4m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,128Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,90Mi,100m,128Mi,1m,5Mi,100m,128Mi,6m,100Mi,100m,128Mi,2m,6Mi,90m,128Mi,6m,27Mi,0.0,0.0,239.6118012422359,4.893944300518133,0.0,3.648305084745757,4.277531083481347,2.962560386473423,4.805790108564536,4.441253263707572,4.951724137931034,0.0,170.27777777777777,50.67307692307712,0.0014981260007651863,0.0014127033684889503,0.0014807638144221109,0.004431714729898177,0.0014849939691273539,0.0028505875233761488,0.003549032142141379,0.002605205668235963,0.0007470619651206768,0.004904000407610671,0.0034431570708588627,4755865.6,3188121.6000000006,4861041.777777778,5149491.199999999,3082532.5714285714,5248536.380952381,4868419.3684210535,5283193.263157896,5958656.0,10911097.263157897,8865233.454545455,4.033444816053511,5.839464882943144,5.1806020066889635,5.839464882943144,5.839464882943144,5.839464882943144,5.839464882943144,5.839464882943144,17.110367892976587,5.709030100334448,22.735785953177256,4.033444816053511,5.461538461538462
2025-04-21 03:36:49,260m,128Mi,9m,21Mi,100m,128Mi,2m,6Mi,170m,128Mi,7m,25Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,84Mi,100m,128Mi,1m,3Mi,100m,128Mi,11m,48Mi,100m,128Mi,1m,11Mi,100m,128Mi,4m,123Mi,100m,128Mi,5m,10Mi,100m,128Mi,4m,91Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,5m,5Mi,100m,128Mi,2m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,127Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,92Mi,100m,128Mi,2m,5Mi,100m,128Mi,6m,100Mi,100m,128Mi,2m,6Mi,90m,128Mi,6m,22Mi,0.0,0.0,236.6935483870968,4.901763990267639,0.0,3.6166666666666663,4.299512987012987,2.9423963133640574,4.535287730727467,4.349877450980392,4.966981132075471,0.0,158.1481481481478,43.881578947368446,0.0015484956459893907,0.0014560798094815958,0.00021929059833719505,0.004700450226896036,0.0015207672102440623,0.0029254691117097994,0.003744201324140767,0.0028722517126038363,0.004417322083333333,0.005185883013623653,0.003594990555555555,4769684.210526316,3210617.263157895,2337450.6666666665,5162393.6,3100262.4,5259849.142857144,4871221.894736842,5295265.684210527,10867916.8,10959920.761904763,8865233.454545455,4.438127090301003,6.090301003344481,5.240802675585284,6.090301003344481,6.090301003344481,6.090301003344481,6.090301003344481,6.090301003344481,17.86622073578595,6.006688963210702,23.82608695652174,4.438127090301003,6.090301003344481
2025-04-21 03:38:03,260m,128Mi,9m,19Mi,100m,128Mi,2m,6Mi,140m,128Mi,7m,29Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,84Mi,100m,128Mi,1m,3Mi,100m,128Mi,11m,48Mi,100m,128Mi,0m,12Mi,100m,128Mi,4m,123Mi,100m,128Mi,5m,10Mi,100m,128Mi,4m,91Mi,100m,128Mi,1m,6Mi,100m,128Mi,3m,5Mi,100m,128Mi,5m,5Mi,100m,128Mi,2m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,128Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,2Mi,100m,128Mi,4m,5Mi,100m,128Mi,4m,92Mi,100m,128Mi,2m,4Mi,100m,128Mi,6m,100Mi,100m,128Mi,2m,6Mi,140m,128Mi,6m,27Mi,0.0,0.0,229.63461538461536,4.914057704112952,0.0,3.660714285714281,4.313099041533544,2.9638009049773695,4.022123893805308,4.137620192307692,4.93140243902439,0.0,157.78846153846115,39.12162162162149,0.0015206330694968692,0.0014490180811488854,0.0012819937951725892,0.00469797887589865,0.0014797867367053524,0.002965483477907686,0.0037305635453286448,0.002773886575696362,0.00037046127291557766,0.005060466206664894,0.003594990555555555,4757611.789473684,3216869.0526315793,3822153.1428571427,5173463.578947368,3112744.421052632,5271142.4,4883078.736842105,5306982.4,3144362.666666667,10981961.14285714,8865233.454545455,4.321070234113712,6.030100334448161,5.270903010033445,6.030100334448161,6.030100334448161,6.030100334448161,6.030100334448161,6.030100334448161,17.438127090301002,5.946488294314381,23.180602006688964,4.321070234113712,6.010033444816053
2025-04-21 03:39:16,210m,128Mi,7m,22Mi,100m,128Mi,1m,6Mi,140m,128Mi,6m,22Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,84Mi,100m,128Mi,1m,3Mi,100m,128Mi,8m,48Mi,100m,128Mi,0m,12Mi,100m,128Mi,4m,123Mi,100m,128Mi,4m,10Mi,100m,128Mi,4m,93Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,4m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,15Mi,100m,128Mi,2m,6Mi,100m,128Mi,1m,2Mi,100m,128Mi,3m,5Mi,100m,128Mi,4m,92Mi,100m,128Mi,1m,4Mi,100m,128Mi,5m,100Mi,100m,128Mi,2m,6Mi,140m,128Mi,5m,21Mi,0.0,0.0,125.22727272727252,5.859374999999983,0.0,4.088793103448278,4.3870000000000005,3.1755617977528066,4.0594315245478025,4.168918918918915,8.833333333333325,0.0,163.07377049180297,42.61029411764701,0.0013339788195404997,0.0012661332243504944,0.001867703703703704,0.0035497208500700882,0.0012874568093493447,0.002355600358739327,0.002859258640027309,0.0021838698961710516,0.0012162811778094803,0.00386784640884738,0.0021506220880776437,4750282.105263158,3198976.0,4313088.0,5188985.263157895,3103012.5714285714,5305139.199999999,4870348.8,5281468.631578947,4802048.0,10931665.454545453,10846890.666666666,3.2675585284280935,4.397993311036789,3.4949832775919734,4.397993311036789,4.397993311036789,4.397993311036789,4.397993311036789,4.3712374581939795,12.729096989966555,4.287625418060201,17.418060200668897,3.17056856187291,4.230769230769231
2025-04-21 03:40:30,210m,128Mi,5m,16Mi,100m,128Mi,1m,5Mi,110m,128Mi,4m,26Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,84Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,13Mi,100m,128Mi,4m,124Mi,100m,128Mi,3m,10Mi,100m,128Mi,3m,93Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,94Mi,100m,128Mi,2m,5Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,92Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,100Mi,100m,128Mi,1m,6Mi,110m,128Mi,3m,28Mi,0.0,0.0,28.83333333333334,7.924999999999995,0.0,4.329427083333331,4.44241192411924,3.6139455782312915,4.362021857923496,4.218146718146718,9.749999999999996,0.0,20.7499999999999,3.913109756097561,0.0011049393849845682,0.0011152322844881423,0.001867703703703704,0.002512395952283486,0.0011235878053544308,0.0018671687615558158,0.0020599019665567585,0.0017413097207895172,0.0015422703703703705,0.0028410644227867435,0.0013967344244773133,4728939.7894736845,3198390.8571428573,4313088.0,5212842.666666667,3082922.666666667,5449932.800000002,4853760.0,5256533.333333334,5016110.545454545,10906344.727272727,9838592.0,2.0869565217391304,2.6655518394648827,2.3779264214046822,2.6655518394648827,2.6655518394648827,2.6655518394648827,2.6655518394648827,2.6387959866220734,7.260869565217392,2.632107023411371,10.558528428093645,2.0869565217391304,2.8729096989966556
2025-04-21 03:41:44,170m,128Mi,4m,14Mi,100m,128Mi,1m,5Mi,90m,128Mi,4m,19Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,86Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,14Mi,100m,128Mi,4m,124Mi,100m,128Mi,3m,10Mi,100m,128Mi,3m,93Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,2m,6Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,100Mi,100m,128Mi,2m,6Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,95Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,100Mi,100m,128Mi,1m,6Mi,90m,128Mi,3m,22Mi,0.0,0.0,34.51923076923064,8.193749999999993,0.0,4.407012195121951,4.436084142394822,3.643700787401574,4.432495344506517,4.302575107296137,9.000000000000009,0.0,18.931818181818105,4.020700636942674,0.0011482819821576223,0.0010815496545221713,0.0016777612147645465,0.002438787577674523,0.0010893908163442081,0.0017822786167456005,0.0019274823649322126,0.0016566476639117884,0.0015422703703703705,0.0026912570679882273,0.0005696435898602158,4729241.6,3183820.8,4905187.555555555,5284271.157894736,3075481.6000000006,5577027.368421053,4860108.800000001,5251072.0,5016110.545454545,10890483.809523808,2621440.0,1.7023411371237458,2.3478260869565215,2.1939799331103678,2.3478260869565215,2.3478260869565215,2.3478260869565215,2.3478260869565215,2.321070234113712,6.88628762541806,2.150501672240803,9.190635451505017,1.7090301003344481,2.294314381270903
2025-04-21 03:42:57,170m,128Mi,4m,18Mi,100m,128Mi,1m,6Mi,90m,128Mi,4m,17Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,86Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,14Mi,100m,128Mi,3m,124Mi,100m,128Mi,3m,11Mi,100m,128Mi,3m,93Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,5m,100Mi,100m,128Mi,2m,5Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,95Mi,100m,128Mi,1m,5Mi,100m,128Mi,4m,100Mi,100m,128Mi,1m,6Mi,90m,128Mi,3m,18Mi,0.0,0.0,87.3214285714285,8.84210526315789,0.0,4.324675324675324,4.430420711974109,3.6818181818181808,4.59642857142857,4.560728744939269,13.750000000000124,0.5384615384615274,15.892857142857107,4.0560897435897445,0.00114873559622504,0.0010751726206176407,0.0006244718058640346,0.002472059741276267,0.0010929600965634782,0.001803445284864231,0.001858277192982452,0.001671199775217759,0.001221376916343404,0.0027023452617808146,0.0008389880125851796,4738252.8,3173580.8,5172224.0,5414092.800000001,3070439.619047619,5718835.199999999,4872601.600000001,5254758.399999999,5718016.0,10884189.090909092,5220059.428571429,1.7290969899665551,2.341137123745819,2.197324414715719,2.341137123745819,2.341137123745819,2.341137123745819,2.341137123745819,2.31438127090301,7.180602006688963,2.3076923076923075,9.364548494983277,1.7290969899665551,2.270903010033445
2025-04-21 03:44:11,140m,128Mi,4m,14Mi,100m,128Mi,1m,5Mi,90m,128Mi,4m,16Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,86Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,14Mi,100m,128Mi,4m,125Mi,100m,128Mi,3m,10Mi,100m,128Mi,3m,95Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,2m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,100Mi,100m,128Mi,2m,6Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,95Mi,100m,128Mi,1m,4Mi,100m,128Mi,4m,100Mi,100m,128Mi,1m,6Mi,70m,128Mi,3m,23Mi,0.0,0.0,92.16145833333331,7.685897435897434,0.0,3.792553191489363,4.432847896440129,3.7205882352941173,4.8932980599647244,4.825471698113207,9.46875,1.1333333333333246,9.255319148936163,4.170520231213871,0.0011575948263282086,0.0010658051851878114,0.0012555079656180227,0.002439620257931554,0.0011043655747107024,0.001773001698117891,0.0019397737203253305,0.0017158396257122527,0.0003149266177582049,0.00274793610404297,0.0013178212499999997,4730448.842105263,3171328.0,4129792.0,5467379.809523809,3070634.6666666665,5802307.3684210535,4876660.363636363,5261926.4,5586944.0,10929103.23809524,5698764.8,1.7391304347826086,2.3645484949832776,2.3645484949832776,2.3645484949832776,2.3645484949832776,2.3645484949832776,2.3645484949832776,2.3645484949832776,7.147157190635451,2.3578595317725752,9.341137123745819,1.7391304347826086,2.321070234113712
2025-04-21 03:45:24,110m,128Mi,4m,19Mi,100m,128Mi,1m,5Mi,70m,128Mi,4m,16Mi,100m,128Mi,0m,13Mi,100m,128Mi,0m,15Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,86Mi,100m,128Mi,1m,3Mi,100m,128Mi,5m,48Mi,100m,128Mi,0m,14Mi,100m,128Mi,4m,125Mi,100m,128Mi,3m,10Mi,100m,128Mi,3m,95Mi,100m,128Mi,1m,6Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,5Mi,100m,128Mi,1m,3Mi,100m,128Mi,0m,2Mi,100m,128Mi,3m,100Mi,100m,128Mi,2m,6Mi,100m,128Mi,0m,2Mi,100m,128Mi,2m,5Mi,100m,128Mi,3m,95Mi,100m,128Mi,1m,5Mi,100m,128Mi,4m,100Mi,100m,128Mi,1m,6Mi,110m,128Mi,3m,24Mi,0.0,0.0,153.70535714285708,7.57738095238094,0.0,3.800304878048779,4.419616519174041,3.670608108108107,6.0916666666665975,11.124999999999975,9.874999999999996,1.749999999999995,8.555555555555548,4.0325443786982245,0.0011859511715309203,0.0010930698769417416,0.0018165740740740746,0.002546607477931992,0.001077203488476306,0.0018559731659069435,0.0021004811394739254,0.001708889648974366,0.000833532,0.0028535618441394373,0.0013178212499999997,4745216.0,3168255.9999999995,4422190.545454546,5467340.8,3073077.8947368423,5778090.666666667,4888575.999999999,5271552.0,5797888.0,10948608.0,5698764.8,1.9297658862876255,2.688963210702341,2.6020066889632107,2.688963210702341,2.688963210702341,2.688963210702341,2.688963210702341,2.688963210702341,8.20066889632107,2.672240802675585,10.421404682274247,1.9297658862876255,2.6454849498327757
